variable_name,variable_label,avail_from_dt,table_name
hovw818,Who owns this (8th) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw819,Who owns this (8th) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw8,Whether any new vehicles since previous wave (loop 8),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst9,Computed: vehicle status (9th car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw9,Whether (9th) a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag9,Age of (9th) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw901,Who owns this (9th) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw902,Who owns this (9th) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw903,Who owns this (9th) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw904,Who owns this (9th) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw905,Who owns this (9th) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw906,Who owns this (9th) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw907,Who owns this (9th) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw908,Who owns this (9th) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw909,Who owns this (9th) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw910,Who owns this (9th) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw911,Who owns this (9th) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw912,Who owns this (9th) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw913,Who owns this (9th) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw914,Who owns this (9th) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw915,Who owns this (9th) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw916,Who owns this (9th) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw917,Who owns this (9th) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw918,Who owns this (9th) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw919,Who owns this (9th) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw9,Whether any new vehicles since previous wave (loop 9),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst10,Computed: vehicle status (10th car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw10,Whether (10th) a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag10,Age of (10th) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1001,Who owns this (10th) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1002,Who owns this (10th) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1003,Who owns this (10th) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1004,Who owns this (10th) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1005,Who owns this (10th) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1006,Who owns this (10th) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1007,Who owns this (10th) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1008,Who owns this (10th) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1009,Who owns this (10th) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1010,Who owns this (10th) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1011,Who owns this (10th) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1012,Who owns this (10th) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1013,Who owns this (10th) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1014,Who owns this (10th) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1015,Who owns this (10th) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1016,Who owns this (10th) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1017,Who owns this (10th) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1018,Who owns this (10th) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1019,Who owns this (10th) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw10,Whether any new vehicles since previous wave (loop 10),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst11,Computed: vehicle status (11th car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw11,Whether (11th) a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag11,Age of (11th) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1101,Who owns this (11th) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1102,Who owns this (11th) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1103,Who owns this (11th) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1104,Who owns this (11th) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1105,Who owns this (11th) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1106,Who owns this (11th) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1107,Who owns this (11th) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1108,Who owns this (11th) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1109,Who owns this (11th) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1110,Who owns this (11th) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1111,Who owns this (11th) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1112,Who owns this (11th) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1113,Who owns this (11th) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1114,Who owns this (11th) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1115,Who owns this (11th) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1116,Who owns this (11th) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1117,Who owns this (11th) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1118,Who owns this (11th) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1119,Who owns this (11th) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw11,Whether any new vehicles since previous wave (loop 11),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst12,Computed: vehicle status (12th car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw12,Whether (12th) a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag12,Age of (12th) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1201,Who owns this (12th) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1202,Who owns this (12th) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1203,Who owns this (12th) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1204,Who owns this (12th) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1205,Who owns this (12th) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1206,Who owns this (12th) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1207,Who owns this (12th) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1208,Who owns this (12th) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1209,Who owns this (12th) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1210,Who owns this (12th) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1211,Who owns this (12th) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1212,Who owns this (12th) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1213,Who owns this (12th) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1214,Who owns this (12th) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1215,Who owns this (12th) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1216,Who owns this (12th) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1217,Who owns this (12th) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1218,Who owns this (12th) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1219,Who owns this (12th) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw12,Whether any new vehicles since previous wave (loop 12),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst13,Computed: vehicle status (13th car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw13,Whether (13th) a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag13,Age of (13th) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1301,Who owns this (13th) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1302,Who owns this (13th) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1303,Who owns this (13th) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1304,Who owns this (13th) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1305,Who owns this (13th) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1306,Who owns this (13th) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1307,Who owns this (13th) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1308,Who owns this (13th) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1309,Who owns this (13th) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1310,Who owns this (13th) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1311,Who owns this (13th) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1312,Who owns this (13th) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1313,Who owns this (13th) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1314,Who owns this (13th) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1315,Who owns this (13th) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1316,Who owns this (13th) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1317,Who owns this (13th) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1318,Who owns this (13th) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1319,Who owns this (13th) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw13,Whether any new vehicles since previous wave (loop 13),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst14,Computed: vehicle status (14th car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw14,Whether (14th) a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag14,Age of (14th) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1401,Who owns this (14th) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1402,Who owns this (14th) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1403,Who owns this (14th) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1404,Who owns this (14th) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1405,Who owns this (14th) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1406,Who owns this (14th) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1407,Who owns this (14th) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1408,Who owns this (14th) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1409,Who owns this (14th) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1410,Who owns this (14th) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1411,Who owns this (14th) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1412,Who owns this (14th) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1413,Who owns this (14th) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1414,Who owns this (14th) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1415,Who owns this (14th) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1416,Who owns this (14th) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1417,Who owns this (14th) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1418,Who owns this (14th) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1419,Who owns this (14th) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw14,Whether any new vehicles since previous wave (loop 14),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst15,Computed: vehicle status (15th car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw15,Whether (15th) a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag15,Age of (15th) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1501,Who owns this (15th) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1502,Who owns this (15th) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1503,Who owns this (15th) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1504,Who owns this (15th) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1505,Who owns this (15th) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1506,Who owns this (15th) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1507,Who owns this (15th) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1508,Who owns this (15th) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1509,Who owns this (15th) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1510,Who owns this (15th) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1511,Who owns this (15th) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1512,Who owns this (15th) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1513,Who owns this (15th) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1514,Who owns this (15th) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1515,Who owns this (15th) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1516,Who owns this (15th) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1517,Who owns this (15th) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1518,Who owns this (15th) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1519,Who owns this (15th) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw15,Whether any new vehicles since previous wave (loop 15),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovst16,Computed: vehicle status (16th car),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw16,Whether (16th) a car; a van or a motorbike,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovag16,Age of (16th) car/van,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1601,Who owns this (16th) car/van: person 1,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1602,Who owns this (16th) car/van: person 2,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1603,Who owns this (16th) car/van: person 3,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1604,Who owns this (16th) car/van: person 4,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1605,Who owns this (16th) car/van: person 5,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1606,Who owns this (16th) car/van: person 6,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1607,Who owns this (16th) car/van: person 7,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1608,Who owns this (16th) car/van: person 8,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1609,Who owns this (16th) car/van: person 9,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1610,Who owns this (16th) car/van: person 10,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1611,Who owns this (16th) car/van: person 11,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1612,Who owns this (16th) car/van: person 12,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1613,Who owns this (16th) car/van: person 13,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1614,Who owns this (16th) car/van: person 14,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1615,Who owns this (16th) car/van: person 15,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1616,Who owns this (16th) car/van: person 16,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1617,Who owns this (16th) car/van: not a household member,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1618,Who owns this (16th) car/van: company/employer,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovw1619,Who owns this (16th) car/van: lease company; incl. motability scheme,2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovnw16,Whether any new vehicles since previous wave (loop 16),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
hovehx,How many vehicles owned (check for previous vehicle owners),2022-03-17 13:38:12.677,wave_9_elsa_data_eul_ho2_v0001_20211101
